Postcode,Postcode Status,LSOA Code,LSOA Name,Index of Multiple Deprivation Rank,Index of Multiple Deprivation Decile,Income Rank,Income Decile,Income Score,Employment Rank,Employment Decile,Employment Score,Education and Skills Rank,Education and Skills Decile,Health and Disability Rank,Health and Disability Decile,Crime Rank,Crime Decile,Barriers to Housing & Services Rank,Barriers to Housing & Services Decile,Living Environment Rank,Living Environment Decile,IDACI Rank,IDACI Decile,IDACI Score,IDAOPI Rank,IDAOPI Decile,IDAOPI Score
HA0 1LR,Live,E01000471,Brent 026A E01000471,13163,5,16697,6,0.097,18730,6,0.07,12182,4,22944,7,20490,7,342,1,12175,4,20763,7,0.09,7252,3,0.244
HA0 1LS,Live,E01000471,Brent 026A E01000471,13163,5,16697,6,0.097,18730,6,0.07,12182,4,22944,7,20490,7,342,1,12175,4,20763,7,0.09,7252,3,0.244
HA0 1LT,Live,E01000471,Brent 026A E01000471,13163,5,16697,6,0.097,18730,6,0.07,12182,4,22944,7,20490,7,342,1,12175,4,20763,7,0.09,7252,3,0.244
HA0 1LU,Live,E01000471,Brent 026A E01000471,13163,5,16697,6,0.097,18730,6,0.07,12182,4,22944,7,20490,7,342,1,12175,4,20763,7,0.09,7252,3,0.244
HA0 1LW,Live,E01000471,Brent 026A E01000471,13163,5,16697,6,0.097,18730,6,0.07,12182,4,22944,7,20490,7,342,1,12175,4,20763,7,0.09,7252,3,0.244
HA0 1LX,Live,E01000471,Brent 026A E01000471,13163,5,16697,6,0.097,18730,6,0.07,12182,4,22944,7,20490,7,342,1,12175,4,20763,7,0.09,7252,3,0.244
HA0 1LY,Live,E01000471,Brent 026A E01000471,13163,5,16697,6,0.097,18730,6,0.07,12182,4,22944,7,20490,7,342,1,12175,4,20763,7,0.09,7252,3,0.244
HA0 1LZ,Live,E01000471,Brent 026A E01000471,13163,5,16697,6,0.097,18730,6,0.07,12182,4,22944,7,20490,7,342,1,12175,4,20763,7,0.09,7252,3,0.244
HA0 1NA,Live,E01000471,Brent 026A E01000471,13163,5,16697,6,0.097,18730,6,0.07,12182,4,22944,7,20490,7,342,1,12175,4,20763,7,0.09,7252,3,0.244
HA0 1NB,Live,E01000471,Brent 026A E01000471,13163,5,16697,6,0.097,18730,6,0.07,12182,4,22944,7,20490,7,342,1,12175,4,20763,7,0.09,7252,3,0.244
HA0 1ND,Live,E01000477,Brent 026D E01000477,11703,4,14969,5,0.11,21110,7,0.061,8255,3,28680,9,18394,6,119,1,9135,3,17582,6,0.115,8099,3,0.229
HA0 1NE,Live,E01000471,Brent 026A E01000471,13163,5,16697,6,0.097,18730,6,0.07,12182,4,22944,7,20490,7,342,1,12175,4,20763,7,0.09,7252,3,0.244
HA0 1NF,Live,E01000471,Brent 026A E01000471,13163,5,16697,6,0.097,18730,6,0.07,12182,4,22944,7,20490,7,342,1,12175,4,20763,7,0.09,7252,3,0.244
HA0 1NG,Live,E01000477,Brent 026D E01000477,11703,4,14969,5,0.11,21110,7,0.061,8255,3,28680,9,18394,6,119,1,9135,3,17582,6,0.115,8099,3,0.229
HA0 1NH,Live,E01000477,Brent 026D E01000477,11703,4,14969,5,0.11,21110,7,0.061,8255,3,28680,9,18394,6,119,1,9135,3,17582,6,0.115,8099,3,0.229
HA0 1NJ,Live,E01000477,Brent 026D E01000477,11703,4,14969,5,0.11,21110,7,0.061,8255,3,28680,9,18394,6,119,1,9135,3,17582,6,0.115,8099,3,0.229
HA0 1NL,Live,E01000477,Brent 026D E01000477,11703,4,14969,5,0.11,21110,7,0.061,8255,3,28680,9,18394,6,119,1,9135,3,17582,6,0.115,8099,3,0.229
HA0 1NN,Terminated,E01000478,Brent 029D E01000478,11562,4,12137,4,0.134,20258,7,0.064,12606,4,29362,9,10325,4,1049,1,4963,2,12946,4,0.162,7225,3,0.244
HA0 1NQ,Live,E01000477,Brent 026D E01000477,11703,4,14969,5,0.11,21110,7,0.061,8255,3,28680,9,18394,6,119,1,9135,3,17582,6,0.115,8099,3,0.229
HA0 1NR,Live,E01000478,Brent 029D E01000478,11562,4,12137,4,0.134,20258,7,0.064,12606,4,29362,9,10325,4,1049,1,4963,2,12946,4,0.162,7225,3,0.244
HA0 1NS,Terminated,E01000476,Brent 026C E01000476,14647,5,16687,6,0.098,22147,7,0.058,9107,3,29600,10,10748,4,2784,1,9031,3,19694,6,0.098,8800,3,0.218
HA0 1NT,Terminated,E01000477,Brent 026D E01000477,11703,4,14969,5,0.11,21110,7,0.061,8255,3,28680,9,18394,6,119,1,9135,3,17582,6,0.115,8099,3,0.229
HA0 1NU,Live,E01000477,Brent 026D E01000477,11703,4,14969,5,0.11,21110,7,0.061,8255,3,28680,9,18394,6,119,1,9135,3,17582,6,0.115,8099,3,0.229
HA0 1NW,Live,E01000477,Brent 026D E01000477,11703,4,14969,5,0.11,21110,7,0.061,8255,3,28680,9,18394,6,119,1,9135,3,17582,6,0.115,8099,3,0.229
HA0 1NX,Live,E01000476,Brent 026C E01000476,14647,5,16687,6,0.098,22147,7,0.058,9107,3,29600,10,10748,4,2784,1,9031,3,19694,6,0.098,8800,3,0.218
HA0 1NY,Live,E01000476,Brent 026C E01000476,14647,5,16687,6,0.098,22147,7,0.058,9107,3,29600,10,10748,4,2784,1,9031,3,19694,6,0.098,8800,3,0.218
HA0 1NZ,Live,E01000476,Brent 026C E01000476,14647,5,16687,6,0.098,22147,7,0.058,9107,3,29600,10,10748,4,2784,1,9031,3,19694,6,0.098,8800,3,0.218
HA0 1PA,Live,E01000476,Brent 026C E01000476,14647,5,16687,6,0.098,22147,7,0.058,9107,3,29600,10,10748,4,2784,1,9031,3,19694,6,0.098,8800,3,0.218
HA0 1PB,Terminated,E01000476,Brent 026C E01000476,14647,5,16687,6,0.098,22147,7,0.058,9107,3,29600,10,10748,4,2784,1,9031,3,19694,6,0.098,8800,3,0.218
HA0 1PD,Terminated,E01000478,Brent 029D E01000478,11562,4,12137,4,0.134,20258,7,0.064,12606,4,29362,9,10325,4,1049,1,4963,2,12946,4,0.162,7225,3,0.244
HA0 1PE,Terminated,E01000472,Brent 029A E01000472,12105,4,11149,4,0.143,23212,8,0.055,19631,6,26106,8,16042,5,560,1,3827,2,8100,3,0.23,6763,3,0.253
HA0 1PF,Live,E01000475,Brent 029C E01000475,13473,5,13267,5,0.124,19273,6,0.068,18822,6,28063,9,23209,8,97,1,12433,4,18318,6,0.109,3895,2,0.321
HA0 1PG,Terminated,E01000477,Brent 026D E01000477,11703,4,14969,5,0.11,21110,7,0.061,8255,3,28680,9,18394,6,119,1,9135,3,17582,6,0.115,8099,3,0.229
HA0 1PH,Terminated,E01000612,Brent 019B E01000612,12061,4,9461,3,0.162,18579,6,0.071,20434,7,19754,7,11648,4,861,1,14684,5,13454,5,0.156,2887,1,0.356
HA0 1PJ,Live,E01000475,Brent 029C E01000475,13473,5,13267,5,0.124,19273,6,0.068,18822,6,28063,9,23209,8,97,1,12433,4,18318,6,0.109,3895,2,0.321
HA0 1PL,Terminated,E01000478,Brent 029D E01000478,11562,4,12137,4,0.134,20258,7,0.064,12606,4,29362,9,10325,4,1049,1,4963,2,12946,4,0.162,7225,3,0.244
HA0 1PN,Terminated,E01000612,Brent 019B E01000612,12061,4,9461,3,0.162,18579,6,0.071,20434,7,19754,7,11648,4,861,1,14684,5,13454,5,0.156,2887,1,0.356
HA0 1PP,Terminated,E01000612,Brent 019B E01000612,12061,4,9461,3,0.162,18579,6,0.071,20434,7,19754,7,11648,4,861,1,14684,5,13454,5,0.156,2887,1,0.356
HA0 1PQ,Terminated,E01000612,Brent 019B E01000612,12061,4,9461,3,0.162,18579,6,0.071,20434,7,19754,7,11648,4,861,1,14684,5,13454,5,0.156,2887,1,0.356
HA0 1PR,Terminated,E01000477,Brent 026D E01000477,11703,4,14969,5,0.11,21110,7,0.061,8255,3,28680,9,18394,6,119,1,9135,3,17582,6,0.115,8099,3,0.229
HA0 1PS,Terminated,E01000477,Brent 026D E01000477,11703,4,14969,5,0.11,21110,7,0.061,8255,3,28680,9,18394,6,119,1,9135,3,17582,6,0.115,8099,3,0.229
HA0 1PT,Terminated,E01000478,Brent 029D E01000478,11562,4,12137,4,0.134,20258,7,0.064,12606,4,29362,9,10325,4,1049,1,4963,2,12946,4,0.162,7225,3,0.244
HA0 1PU,Terminated,E01000476,Brent 026C E01000476,14647,5,16687,6,0.098,22147,7,0.058,9107,3,29600,10,10748,4,2784,1,9031,3,19694,6,0.098,8800,3,0.218
HA0 1PW,Terminated,E01000612,Brent 019B E01000612,12061,4,9461,3,0.162,18579,6,0.071,20434,7,19754,7,11648,4,861,1,14684,5,13454,5,0.156,2887,1,0.356
HA0 1PX,Terminated,E01000476,Brent 026C E01000476,14647,5,16687,6,0.098,22147,7,0.058,9107,3,29600,10,10748,4,2784,1,9031,3,19694,6,0.098,8800,3,0.218
HA0 1PY,Terminated,E01000477,Brent 026D E01000477,11703,4,14969,5,0.11,21110,7,0.061,8255,3,28680,9,18394,6,119,1,9135,3,17582,6,0.115,8099,3,0.229
HA0 1PZ,Terminated,E01000477,Brent 026D E01000477,11703,4,14969,5,0.11,21110,7,0.061,8255,3,28680,9,18394,6,119,1,9135,3,17582,6,0.115,8099,3,0.229
HA0 1QA,Terminated,E01000476,Brent 026C E01000476,14647,5,16687,6,0.098,22147,7,0.058,9107,3,29600,10,10748,4,2784,1,9031,3,19694,6,0.098,8800,3,0.218
HA0 1QB,Terminated,E01000477,Brent 026D E01000477,11703,4,14969,5,0.11,21110,7,0.061,8255,3,28680,9,18394,6,119,1,9135,3,17582,6,0.115,8099,3,0.229
HA0 1QD,Terminated,E01000477,Brent 026D E01000477,11703,4,14969,5,0.11,21110,7,0.061,8255,3,28680,9,18394,6,119,1,9135,3,17582,6,0.115,8099,3,0.229
HA0 1QE,Terminated,E01000476,Brent 026C E01000476,14647,5,16687,6,0.098,22147,7,0.058,9107,3,29600,10,10748,4,2784,1,9031,3,19694,6,0.098,8800,3,0.218
HA0 1QF,Terminated,E01000477,Brent 026D E01000477,11703,4,14969,5,0.11,21110,7,0.061,8255,3,28680,9,18394,6,119,1,9135,3,17582,6,0.115,8099,3,0.229
HA0 1QG,Live,E01000477,Brent 026D E01000477,11703,4,14969,5,0.11,21110,7,0.061,8255,3,28680,9,18394,6,119,1,9135,3,17582,6,0.115,8099,3,0.229
HA0 1QH,Terminated,E01000477,Brent 026D E01000477,11703,4,14969,5,0.11,21110,7,0.061,8255,3,28680,9,18394,6,119,1,9135,3,17582,6,0.115,8099,3,0.229
HA0 1QJ,Terminated,E01000476,Brent 026C E01000476,14647,5,16687,6,0.098,22147,7,0.058,9107,3,29600,10,10748,4,2784,1,9031,3,19694,6,0.098,8800,3,0.218
HA0 1QL,Live,E01000472,Brent 029A E01000472,12105,4,11149,4,0.143,23212,8,0.055,19631,6,26106,8,16042,5,560,1,3827,2,8100,3,0.23,6763,3,0.253
HA0 1QN,Terminated,E01000477,Brent 026D E01000477,11703,4,14969,5,0.11,21110,7,0.061,8255,3,28680,9,18394,6,119,1,9135,3,17582,6,0.115,8099,3,0.229
HA0 1QP,Terminated,E01000478,Brent 029D E01000478,11562,4,12137,4,0.134,20258,7,0.064,12606,4,29362,9,10325,4,1049,1,4963,2,12946,4,0.162,7225,3,0.244
HA0 1QQ,Terminated,E01000477,Brent 026D E01000477,11703,4,14969,5,0.11,21110,7,0.061,8255,3,28680,9,18394,6,119,1,9135,3,17582,6,0.115,8099,3,0.229
HA0 1QR,Terminated,E01000478,Brent 029D E01000478,11562,4,12137,4,0.134,20258,7,0.064,12606,4,29362,9,10325,4,1049,1,4963,2,12946,4,0.162,7225,3,0.244
HA0 1QS,Terminated,E01000478,Brent 029D E01000478,11562,4,12137,4,0.134,20258,7,0.064,12606,4,29362,9,10325,4,1049,1,4963,2,12946,4,0.162,7225,3,0.244
HA0 1QT,Live,E01000478,Brent 029D E01000478,11562,4,12137,4,0.134,20258,7,0.064,12606,4,29362,9,10325,4,1049,1,4963,2,12946,4,0.162,7225,3,0.244
HA0 1QU,Terminated,E01000478,Brent 029D E01000478,11562,4,12137,4,0.134,20258,7,0.064,12606,4,29362,9,10325,4,1049,1,4963,2,12946,4,0.162,7225,3,0.244
HA0 1QW,Live,E01000478,Brent 029D E01000478,11562,4,12137,4,0.134,20258,7,0.064,12606,4,29362,9,10325,4,1049,1,4963,2,12946,4,0.162,7225,3,0.244
HA0 1QX,Live,E01000478,Brent 029D E01000478,11562,4,12137,4,0.134,20258,7,0.064,12606,4,29362,9,10325,4,1049,1,4963,2,12946,4,0.162,7225,3,0.244
HA0 1QY,Live,E01000478,Brent 029D E01000478,11562,4,12137,4,0.134,20258,7,0.064,12606,4,29362,9,10325,4,1049,1,4963,2,12946,4,0.162,7225,3,0.244
HA0 1QZ,Terminated,E01000612,Brent 019B E01000612,12061,4,9461,3,0.162,18579,6,0.071,20434,7,19754,7,11648,4,861,1,14684,5,13454,5,0.156,2887,1,0.356
HA0 1RA,Live,E01000478,Brent 029D E01000478,11562,4,12137,4,0.134,20258,7,0.064,12606,4,29362,9,10325,4,1049,1,4963,2,12946,4,0.162,7225,3,0.244
HA0 1RB,Terminated,E01000478,Brent 029D E01000478,11562,4,12137,4,0.134,20258,7,0.064,12606,4,29362,9,10325,4,1049,1,4963,2,12946,4,0.162,7225,3,0.244
HA0 1RD,Terminated,E01000478,Brent 029D E01000478,11562,4,12137,4,0.134,20258,7,0.064,12606,4,29362,9,10325,4,1049,1,4963,2,12946,4,0.162,7225,3,0.244
HA0 1RE,Terminated,E01000476,Brent 026C E01000476,14647,5,16687,6,0.098,22147,7,0.058,9107,3,29600,10,10748,4,2784,1,9031,3,19694,6,0.098,8800,3,0.218
HA0 1RF,Terminated,E01000478,Brent 029D E01000478,11562,4,12137,4,0.134,20258,7,0.064,12606,4,29362,9,10325,4,1049,1,4963,2,12946,4,0.162,7225,3,0.244
HA0 1RG,Live,E01000478,Brent 029D E01000478,11562,4,12137,4,0.134,20258,7,0.064,12606,4,29362,9,10325,4,1049,1,4963,2,12946,4,0.162,7225,3,0.244
HA0 1RH,Terminated,E01000477,Brent 026D E01000477,11703,4,14969,5,0.11,21110,7,0.061,8255,3,28680,9,18394,6,119,1,9135,3,17582,6,0.115,8099,3,0.229
HA0 1RJ,Terminated,E01000477,Brent 026D E01000477,11703,4,14969,5,0.11,21110,7,0.061,8255,3,28680,9,18394,6,119,1,9135,3,17582,6,0.115,8099,3,0.229
HA0 1RL,Live,E01000478,Brent 029D E01000478,11562,4,12137,4,0.134,20258,7,0.064,12606,4,29362,9,10325,4,1049,1,4963,2,12946,4,0.162,7225,3,0.244
HA0 1RN,Terminated,E01000478,Brent 029D E01000478,11562,4,12137,4,0.134,20258,7,0.064,12606,4,29362,9,10325,4,1049,1,4963,2,12946,4,0.162,7225,3,0.244
HA0 1RP,Live,E01000472,Brent 029A E01000472,12105,4,11149,4,0.143,23212,8,0.055,19631,6,26106,8,16042,5,560,1,3827,2,8100,3,0.23,6763,3,0.253
HA0 1RQ,Live,E01000472,Brent 029A E01000472,12105,4,11149,4,0.143,23212,8,0.055,19631,6,26106,8,16042,5,560,1,3827,2,8100,3,0.23,6763,3,0.253
HA0 1RR,Terminated,E01000478,Brent 029D E01000478,11562,4,12137,4,0.134,20258,7,0.064,12606,4,29362,9,10325,4,1049,1,4963,2,12946,4,0.162,7225,3,0.244
HA0 1RS,Terminated,E01000478,Brent 029D E01000478,11562,4,12137,4,0.134,20258,7,0.064,12606,4,29362,9,10325,4,1049,1,4963,2,12946,4,0.162,7225,3,0.244
HA0 1RT,Terminated,E01000478,Brent 029D E01000478,11562,4,12137,4,0.134,20258,7,0.064,12606,4,29362,9,10325,4,1049,1,4963,2,12946,4,0.162,7225,3,0.244
HA0 1RU,Terminated,E01000478,Brent 029D E01000478,11562,4,12137,4,0.134,20258,7,0.064,12606,4,29362,9,10325,4,1049,1,4963,2,12946,4,0.162,7225,3,0.244
HA0 1RW,Terminated,E01000476,Brent 026C E01000476,14647,5,16687,6,0.098,22147,7,0.058,9107,3,29600,10,10748,4,2784,1,9031,3,19694,6,0.098,8800,3,0.218
HA0 1RX,Terminated,E01000478,Brent 029D E01000478,11562,4,12137,4,0.134,20258,7,0.064,12606,4,29362,9,10325,4,1049,1,4963,2,12946,4,0.162,7225,3,0.244
HA0 1RY,Terminated,E01000612,Brent 019B E01000612,12061,4,9461,3,0.162,18579,6,0.071,20434,7,19754,7,11648,4,861,1,14684,5,13454,5,0.156,2887,1,0.356
HA0 1RZ,Terminated,E01000478,Brent 029D E01000478,11562,4,12137,4,0.134,20258,7,0.064,12606,4,29362,9,10325,4,1049,1,4963,2,12946,4,0.162,7225,3,0.244
HA0 1SA,Terminated,E01000477,Brent 026D E01000477,11703,4,14969,5,0.11,21110,7,0.061,8255,3,28680,9,18394,6,119,1,9135,3,17582,6,0.115,8099,3,0.229
HA0 1SB,Terminated,E01000477,Brent 026D E01000477,11703,4,14969,5,0.11,21110,7,0.061,8255,3,28680,9,18394,6,119,1,9135,3,17582,6,0.115,8099,3,0.229
HA0 1SD,Terminated,E01000476,Brent 026C E01000476,14647,5,16687,6,0.098,22147,7,0.058,9107,3,29600,10,10748,4,2784,1,9031,3,19694,6,0.098,8800,3,0.218
HA0 1SE,Terminated,E01000477,Brent 026D E01000477,11703,4,14969,5,0.11,21110,7,0.061,8255,3,28680,9,18394,6,119,1,9135,3,17582,6,0.115,8099,3,0.229
HA0 1SF,Terminated,E01000477,Brent 026D E01000477,11703,4,14969,5,0.11,21110,7,0.061,8255,3,28680,9,18394,6,119,1,9135,3,17582,6,0.115,8099,3,0.229
HA0 1SG,Live,E01000476,Brent 026C E01000476,14647,5,16687,6,0.098,22147,7,0.058,9107,3,29600,10,10748,4,2784,1,9031,3,19694,6,0.098,8800,3,0.218
HA0 1SH,Live,E01000476,Brent 026C E01000476,14647,5,16687,6,0.098,22147,7,0.058,9107,3,29600,10,10748,4,2784,1,9031,3,19694,6,0.098,8800,3,0.218
HA0 1SJ,Terminated,E01000476,Brent 026C E01000476,14647,5,16687,6,0.098,22147,7,0.058,9107,3,29600,10,10748,4,2784,1,9031,3,19694,6,0.098,8800,3,0.218
HA0 1SL,Live,E01000477,Brent 026D E01000477,11703,4,14969,5,0.11,21110,7,0.061,8255,3,28680,9,18394,6,119,1,9135,3,17582,6,0.115,8099,3,0.229
HA0 1SN,Live,E01000477,Brent 026D E01000477,11703,4,14969,5,0.11,21110,7,0.061,8255,3,28680,9,18394,6,119,1,9135,3,17582,6,0.115,8099,3,0.229
HA0 1SP,Live,E01000477,Brent 026D E01000477,11703,4,14969,5,0.11,21110,7,0.061,8255,3,28680,9,18394,6,119,1,9135,3,17582,6,0.115,8099,3,0.229
HA0 1SQ,Live,E01000476,Brent 026C E01000476,14647,5,16687,6,0.098,22147,7,0.058,9107,3,29600,10,10748,4,2784,1,9031,3,19694,6,0.098,8800,3,0.218
HA0 1SR,Terminated,E01000477,Brent 026D E01000477,11703,4,14969,5,0.11,21110,7,0.061,8255,3,28680,9,18394,6,119,1,9135,3,17582,6,0.115,8099,3,0.229
HA0 1SS,Live,E01000477,Brent 026D E01000477,11703,4,14969,5,0.11,21110,7,0.061,8255,3,28680,9,18394,6,119,1,9135,3,17582,6,0.115,8099,3,0.229
HA0 1ST,Terminated,E01000477,Brent 026D E01000477,11703,4,14969,5,0.11,21110,7,0.061,8255,3,28680,9,18394,6,119,1,9135,3,17582,6,0.115,8099,3,0.229
HA0 1SU,Live,E01000477,Brent 026D E01000477,11703,4,14969,5,0.11,21110,7,0.061,8255,3,28680,9,18394,6,119,1,9135,3,17582,6,0.115,8099,3,0.229
HA0 1SW,Live,E01000477,Brent 026D E01000477,11703,4,14969,5,0.11,21110,7,0.061,8255,3,28680,9,18394,6,119,1,9135,3,17582,6,0.115,8099,3,0.229
HA0 1SX,Terminated,E01000477,Brent 026D E01000477,11703,4,14969,5,0.11,21110,7,0.061,8255,3,28680,9,18394,6,119,1,9135,3,17582,6,0.115,8099,3,0.229
HA0 1SY,Live,E01000477,Brent 026D E01000477,11703,4,14969,5,0.11,21110,7,0.061,8255,3,28680,9,18394,6,119,1,9135,3,17582,6,0.115,8099,3,0.229
HA0 1SZ,Live,E01000477,Brent 026D E01000477,11703,4,14969,5,0.11,21110,7,0.061,8255,3,28680,9,18394,6,119,1,9135,3,17582,6,0.115,8099,3,0.229
HA0 1TA,Live,E01000477,Brent 026D E01000477,11703,4,14969,5,0.11,21110,7,0.061,8255,3,28680,9,18394,6,119,1,9135,3,17582,6,0.115,8099,3,0.229
HA0 1TB,Live,E01000477,Brent 026D E01000477,11703,4,14969,5,0.11,21110,7,0.061,8255,3,28680,9,18394,6,119,1,9135,3,17582,6,0.115,8099,3,0.229
HA0 1TD,Live,E01000477,Brent 026D E01000477,11703,4,14969,5,0.11,21110,7,0.061,8255,3,28680,9,18394,6,119,1,9135,3,17582,6,0.115,8099,3,0.229
HA0 1TE,Live,E01000477,Brent 026D E01000477,11703,4,14969,5,0.11,21110,7,0.061,8255,3,28680,9,18394,6,119,1,9135,3,17582,6,0.115,8099,3,0.229
HA0 1TF,Live,E01000477,Brent 026D E01000477,11703,4,14969,5,0.11,21110,7,0.061,8255,3,28680,9,18394,6,119,1,9135,3,17582,6,0.115,8099,3,0.229
HA0 1TG,Live,E01000477,Brent 026D E01000477,11703,4,14969,5,0.11,21110,7,0.061,8255,3,28680,9,18394,6,119,1,9135,3,17582,6,0.115,8099,3,0.229
HA0 1TH,Terminated,E01000477,Brent 026D E01000477,11703,4,14969,5,0.11,21110,7,0.061,8255,3,28680,9,18394,6,119,1,9135,3,17582,6,0.115,8099,3,0.229
HA0 1TJ,Live,E01000477,Brent 026D E01000477,11703,4,14969,5,0.11,21110,7,0.061,8255,3,28680,9,18394,6,119,1,9135,3,17582,6,0.115,8099,3,0.229
HA0 1TL,Terminated,E01000477,Brent 026D E01000477,11703,4,14969,5,0.11,21110,7,0.061,8255,3,28680,9,18394,6,119,1,9135,3,17582,6,0.115,8099,3,0.229
HA0 1TN,Terminated,E01000477,Brent 026D E01000477,11703,4,14969,5,0.11,21110,7,0.061,8255,3,28680,9,18394,6,119,1,9135,3,17582,6,0.115,8099,3,0.229
HA0 1TQ,Terminated,E01000612,Brent 019B E01000612,12061,4,9461,3,0.162,18579,6,0.071,20434,7,19754,7,11648,4,861,1,14684,5,13454,5,0.156,2887,1,0.356
HA0 1TR,Terminated,E01000478,Brent 029D E01000478,11562,4,12137,4,0.134,20258,7,0.064,12606,4,29362,9,10325,4,1049,1,4963,2,12946,4,0.162,7225,3,0.244
HA0 1TS,Live,E01000473,Brent 029B E01000473,10632,4,10960,4,0.145,15315,5,0.085,9801,3,26425,9,14053,5,846,1,8910,3,12273,4,0.17,7244,3,0.244
HA0 1TT,Live,E01000478,Brent 029D E01000478,11562,4,12137,4,0.134,20258,7,0.064,12606,4,29362,9,10325,4,1049,1,4963,2,12946,4,0.162,7225,3,0.244
HA0 1TU,Terminated,E01000473,Brent 029B E01000473,10632,4,10960,4,0.145,15315,5,0.085,9801,3,26425,9,14053,5,846,1,8910,3,12273,4,0.17,7244,3,0.244
HA0 1TW,Live,E01000477,Brent 026D E01000477,11703,4,14969,5,0.11,21110,7,0.061,8255,3,28680,9,18394,6,119,1,9135,3,17582,6,0.115,8099,3,0.229
HA0 1TX,Live,E01000476,Brent 026C E01000476,14647,5,16687,6,0.098,22147,7,0.058,9107,3,29600,10,10748,4,2784,1,9031,3,19694,6,0.098,8800,3,0.218
HA0 1TY,Live,E01000473,Brent 029B E01000473,10632,4,10960,4,0.145,15315,5,0.085,9801,3,26425,9,14053,5,846,1,8910,3,12273,4,0.17,7244,3,0.244
HA0 1TZ,Live,E01000473,Brent 029B E01000473,10632,4,10960,4,0.145,15315,5,0.085,9801,3,26425,9,14053,5,846,1,8910,3,12273,4,0.17,7244,3,0.244
HA0 1UA,Live,E01000478,Brent 029D E01000478,11562,4,12137,4,0.134,20258,7,0.064,12606,4,29362,9,10325,4,1049,1,4963,2,12946,4,0.162,7225,3,0.244
HA0 1UB,Terminated,E01000478,Brent 029D E01000478,11562,4,12137,4,0.134,20258,7,0.064,12606,4,29362,9,10325,4,1049,1,4963,2,12946,4,0.162,7225,3,0.244
HA0 1UD,Live,E01000476,Brent 026C E01000476,14647,5,16687,6,0.098,22147,7,0.058,9107,3,29600,10,10748,4,2784,1,9031,3,19694,6,0.098,8800,3,0.218
HA0 1UE,Live,E01000478,Brent 029D E01000478,11562,4,12137,4,0.134,20258,7,0.064,12606,4,29362,9,10325,4,1049,1,4963,2,12946,4,0.162,7225,3,0.244
HA0 1UF,Live,E01000478,Brent 029D E01000478,11562,4,12137,4,0.134,20258,7,0.064,12606,4,29362,9,10325,4,1049,1,4963,2,12946,4,0.162,7225,3,0.244
HA0 1UG,Live,E01000478,Brent 029D E01000478,11562,4,12137,4,0.134,20258,7,0.064,12606,4,29362,9,10325,4,1049,1,4963,2,12946,4,0.162,7225,3,0.244
HA0 1UH,Live,E01000478,Brent 029D E01000478,11562,4,12137,4,0.134,20258,7,0.064,12606,4,29362,9,10325,4,1049,1,4963,2,12946,4,0.162,7225,3,0.244
HA0 1UJ,Live,E01000478,Brent 029D E01000478,11562,4,12137,4,0.134,20258,7,0.064,12606,4,29362,9,10325,4,1049,1,4963,2,12946,4,0.162,7225,3,0.244
HA0 1UL,Live,E01000478,Brent 029D E01000478,11562,4,12137,4,0.134,20258,7,0.064,12606,4,29362,9,10325,4,1049,1,4963,2,12946,4,0.162,7225,3,0.244
HA0 1UN,Live,E01000478,Brent 029D E01000478,11562,4,12137,4,0.134,20258,7,0.064,12606,4,29362,9,10325,4,1049,1,4963,2,12946,4,0.162,7225,3,0.244
HA0 1UP,Live,E01000478,Brent 029D E01000478,11562,4,12137,4,0.134,20258,7,0.064,12606,4,29362,9,10325,4,1049,1,4963,2,12946,4,0.162,7225,3,0.244
HA0 1UQ,Live,E01000478,Brent 029D E01000478,11562,4,12137,4,0.134,20258,7,0.064,12606,4,29362,9,10325,4,1049,1,4963,2,12946,4,0.162,7225,3,0.244
HA0 1UR,Live,E01000478,Brent 029D E01000478,11562,4,12137,4,0.134,20258,7,0.064,12606,4,29362,9,10325,4,1049,1,4963,2,12946,4,0.162,7225,3,0.244
HA0 1US,Terminated,E01000632,Brent 029E E01000632,15543,5,16907,6,0.096,24656,8,0.05,9481,3,30816,10,15619,5,2263,1,8102,3,26128,8,0.057,5147,2,0.288
HA0 1UT,Terminated,E01000612,Brent 019B E01000612,12061,4,9461,3,0.162,18579,6,0.071,20434,7,19754,7,11648,4,861,1,14684,5,13454,5,0.156,2887,1,0.356
HA0 1UU,Terminated,E01000478,Brent 029D E01000478,11562,4,12137,4,0.134,20258,7,0.064,12606,4,29362,9,10325,4,1049,1,4963,2,12946,4,0.162,7225,3,0.244
HA0 1UW,Live,E01000478,Brent 029D E01000478,11562,4,12137,4,0.134,20258,7,0.064,12606,4,29362,9,10325,4,1049,1,4963,2,12946,4,0.162,7225,3,0.244
HA0 1UX,Terminated,E01000476,Brent 026C E01000476,14647,5,16687,6,0.098,22147,7,0.058,9107,3,29600,10,10748,4,2784,1,9031,3,19694,6,0.098,8800,3,0.218
HA0 1UY,Live,E01000478,Brent 029D E01000478,11562,4,12137,4,0.134,20258,7,0.064,12606,4,29362,9,10325,4,1049,1,4963,2,12946,4,0.162,7225,3,0.244
HA0 1UZ,Live,E01000478,Brent 029D E01000478,11562,4,12137,4,0.134,20258,7,0.064,12606,4,29362,9,10325,4,1049,1,4963,2,12946,4,0.162,7225,3,0.244
